,date,veg,region,price,日最低気温0℃未満日数(日),日平均気温25℃以上日数(日),日最高気温25℃以上日数(日),最高気温(℃),最深積雪(cm),日最低気温25℃以上日数(日),日照時間(時間),日最低気温の平均(℃),日最高気温の平均(℃),日平均気温0℃未満日数(日),最低気温(℃),日照時間0.1時間未満日数(日),降水量の合計(mm),日最高気温0℃未満日数(日),日降水量の最大(mm),平均気温(℃),降雪量合計(cm),pca1,pca2,pca3
54,2016-02-01,にんじん,中国,98.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
55,2016-02-01,ねぎ,中国,533.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
56,2016-02-01,はくさい,中国,82.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
57,2016-02-01,ばれいしょ,中国,161.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
58,2016-02-01,ほうれんそう,中国,569.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
59,2016-02-01,みずな,中国,465.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
60,2016-02-01,みつば,中国,925.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
61,2016-02-01,やまのいも,中国,367.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
62,2016-02-01,れんこん,中国,601.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
63,2016-02-01,カリフラワー,中国,261.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
64,2016-02-01,キャベツ,中国,66.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
65,2016-02-01,セルリー,中国,234.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
66,2016-02-01,トマト,中国,416.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
67,2016-02-01,ピーマン,中国,799.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
68,2016-02-01,ブロッコリー,中国,508.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
69,2016-02-01,ミニトマト,中国,889.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
70,2016-02-01,レタス,中国,299.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
71,2016-02-01,生しいたけ,中国,1080.0,15.708333333333334,0.0,0.0,17.020833333333332,20.8,0.0,106.2875,-0.2624999999999999,8.9125,3.375,-5.3,3.8333333333333335,126.5,0.0416666666666666,34.9375,4.0625,54.1,-43.25281618143463,63.124395532133896,-1.3948460175089143
72,2016-03-01,えのきだけ,中国,245.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
73,2016-03-01,かぼちゃ,中国,468.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
74,2016-03-01,かんしょ,中国,253.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
75,2016-03-01,きゅうり,中国,310.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
76,2016-03-01,こまつな,中国,328.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
77,2016-03-01,ごぼう,中国,385.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
78,2016-03-01,さといも,中国,289.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
79,2016-03-01,さやいんげん,中国,1552.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
80,2016-03-01,ししとうがらし,中国,1695.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
81,2016-03-01,しめじ,中国,436.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
82,2016-03-01,しょうが,中国,792.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
83,2016-03-01,その他の野菜,中国,547.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
84,2016-03-01,たまねぎ,中国,80.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
85,2016-03-01,だいこん,中国,89.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
86,2016-03-01,ちんげんさい,中国,313.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
87,2016-03-01,なす,中国,394.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
88,2016-03-01,なめこ,中国,417.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
89,2016-03-01,にら,中国,559.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
90,2016-03-01,にんじん,中国,120.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
91,2016-03-01,ねぎ,中国,478.0,8.708333333333334,0.0,0.0,21.35833333333333,10.95,0.0,162.7875,2.8375,13.5125,0.4166666666666667,-2.6666666666666665,3.208333333333333,74.14583333333333,0.0833333333333333,27.75,7.825,4.8,-92.27333207758772,-13.18567107674414,-11.306941280027008
