,date,region,日最低気温0℃未満日数(日),日平均気温25℃以上日数(日),日最高気温25℃以上日数(日),最高気温(℃),最深積雪(cm),日最低気温25℃以上日数(日),日照時間(時間),日最低気温の平均(℃),日最高気温の平均(℃),日平均気温0℃未満日数(日),最低気温(℃),日照時間0.1時間未満日数(日),降水量の合計(mm),日最高気温0℃未満日数(日),日降水量の最大(mm),平均気温(℃),降雪量合計(cm),pca1,pca2,pca3
10,2015-02-01,中国,13.791666666666666,0.0,0.0,13.745833333333332,17.65,0.0,85.925,0.0499999999999999,8.108333333333333,3.458333333333333,-4.433333333333334,1.875,73.29166666666667,0.5416666666666666,17.375,3.8083333333333336,50.85,-96.73821160431166,73.64853488296829,-24.30784354093288
11,2015-02-01,中部,17.183673469387756,0.0,0.0,14.371428571428572,109.5,0.0,118.23265306122448,-1.4714285714285713,6.495918367346939,7.938775510204081,-6.273469387755101,4.591836734693878,99.74489795918367,1.9387755102040816,20.846938775510203,2.3020408163265307,105.05,-83.60369651615488,103.95917237204517,71.48152271890802
12,2015-02-01,九州,4.0,0.0,0.0,17.134615384615383,0.0,0.0,113.32307692307693,4.357692307692307,12.123076923076924,0.1923076923076923,-0.2692307692307693,3.1538461538461537,68.86538461538461,0.0384615384615384,29.153846153846157,8.03076923076923,0.0,-92.66422916979843,17.805977357894708,-49.51120345601946
13,2015-02-01,北海道,27.04,0.0,0.0,6.417000000000001,84.44,0.0,102.605,-8.196,0.426,22.69,-19.116,5.02,55.985,11.12,18.84,-3.48,100.96,-125.02655620593973,109.71573934888816,48.52186072811811
14,2015-02-01,北陸,13.941176470588236,0.0,0.0,16.141176470588235,45.88235294117647,0.0,68.0529411764706,0.0411764705882353,6.982352941176471,2.823529411764706,-3.7058823529411766,5.823529411764706,159.0,0.7058823529411765,28.147058823529413,3.341176470588235,74.6470588235294,-15.288114666534236,112.59335539027045,1.8230598803086198
15,2015-02-01,四国,3.111111111111111,0.0,0.0,16.433333333333334,0.0,0.0,161.60000000000002,3.411111111111111,11.377777777777776,0.0,-0.9666666666666666,2.0,40.77777777777778,0.0,21.83333333333333,7.311111111111111,0.0,-124.31902516081507,-19.85760303630278,-24.15120645449713
16,2015-02-01,東北,23.8,0.0,0.0,9.846666666666666,99.01351351351352,0.0,87.49866666666667,-3.032,3.733333333333333,11.76,-7.897333333333333,4.0,71.24,3.0933333333333333,15.926666666666666,0.3,109.37837837837836,-110.56538754289505,126.82232877632752,49.647191410856955
17,2015-02-01,沖縄,0.0,0.0,1.875,25.3125,0.0,0.0,107.5375,15.1625,20.3875,0.0,9.75,3.5,84.8125,0.0,31.5625,17.6375,0.0,-74.3084584228729,17.659166691274873,-53.28173388097291
18,2015-02-01,関東,12.304347826086955,0.0,0.0869565217391304,16.539130434782606,48.0,0.0,150.06521739130434,1.1869565217391305,9.004347826086956,5.913043478260869,-2.960869565217391,3.9565217391304346,76.45652173913044,2.5217391304347827,21.043478260869566,4.891304347826087,59.70588235294117,-98.99506558253336,36.90439643076127,32.651811962396636
19,2015-02-01,関西,8.764705882352942,0.0,0.0,15.005882352941176,27.642857142857142,0.0,104.71176470588236,1.588235294117647,8.770588235294117,1.411764705882353,-2.288235294117647,3.294117647058824,80.05882352941177,0.2941176470588235,18.735294117647054,4.870588235294117,49.42857142857143,-91.11537603473559,60.55416209909588,-10.079313563583659
20,2015-03-01,中国,10.125,0.0,0.0,22.525,11.2,0.0,170.28333333333333,1.9708333333333328,12.883333333333333,0.9166666666666666,-4.129166666666666,4.958333333333333,121.47916666666669,0.0,28.9375,7.120833333333334,14.95,-48.609269043833905,-9.220380440708603,5.336601937221195
21,2015-03-01,中部,13.142857142857142,0.0,0.0,20.351020408163265,84.275,0.0,164.14489795918368,1.1081632653061226,11.142857142857142,3.122448979591837,-3.76734693877551,3.63265306122449,149.22448979591837,0.4081632653061224,35.68367346938776,5.695918367346939,65.875,-29.526361104548073,42.84904051675404,68.54558551207882
22,2015-03-01,九州,1.7307692307692308,0.0,0.2307692307692307,23.450000000000003,0.0,0.0,171.65769230769232,7.384615384615385,16.123076923076923,0.0384615384615384,0.8576923076923078,4.307692307692308,155.40384615384616,0.0,54.42307692307692,11.546153846153846,0.0,-6.593513945349643,-23.87020725215772,-3.931877368863126
23,2015-03-01,北海道,25.81,0.0,0.0,13.447,91.95,0.0,136.127,-3.282,5.269,10.42,-10.987,6.08,97.815,1.41,43.335,1.164,92.31,-78.99862284425306,78.54088455558592,70.12902375876457
24,2015-03-01,北陸,7.705882352941177,0.0,0.0588235294117647,23.15882352941176,14.529411764705882,0.0,134.86470588235292,2.105882352941176,11.511764705882351,0.0588235294117647,-2.0588235294117645,4.0,175.14705882352942,0.0,35.3235294117647,6.523529411764706,26.0,5.067181489410456,27.383076304101674,-1.450109118240844
25,2015-03-01,四国,0.6666666666666666,0.0,0.0,21.72222222222222,0.0,0.0,184.2,6.655555555555555,14.8,0.0,0.0555555555555555,5.0,171.88888888888889,0.0,49.44444444444444,10.566666666666666,0.0,6.738520064863327,-30.729087517590827,5.018338336631151
26,2015-03-01,東北,18.586666666666662,0.0,0.0,17.68,73.21621621621621,0.0,144.39600000000002,-0.644,8.504,3.613333333333333,-4.850666666666667,3.546666666666667,122.26666666666668,0.9066666666666666,35.29333333333334,3.708,71.87837837837837,-54.40897821711504,57.1221292225643,54.19253153038467
27,2015-03-01,沖縄,0.0,0.0,7.0,26.3375,0.0,0.0,112.75,17.425,22.45,0.0,12.3875,6.75,103.375,0.0,33.625,19.7375,0.0,-55.73153034816204,13.537716341332482,-48.15601859165374
28,2015-03-01,関東,7.6521739130434785,0.0,0.9130434782608696,21.3,35.0,0.0,187.91739130434783,4.404347826086957,13.547826086956524,3.0869565217391304,-1.017391304347826,4.304347826086956,117.1086956521739,0.6086956521739131,36.91304347826087,8.765217391304347,38.1764705882353,-54.81358536322411,-6.939226145007842,40.477329870582444
29,2015-03-01,関西,5.176470588235294,0.0,0.1176470588235294,22.594117647058823,8.538461538461538,0.0,158.5529411764706,3.894117647058824,13.147058823529411,0.2352941176470588,-1.9529411764705884,4.470588235294118,163.08823529411765,0.0,36.64705882352941,8.200000000000001,9.461538461538462,-5.334433261404284,-2.274951381082162,-1.9887864224506684
30,2015-04-01,中国,1.7083333333333333,0.0,2.5416666666666665,26.84166666666667,0.0,0.0,162.89583333333334,7.587499999999999,18.725,0.0,0.8375,8.041666666666666,179.54166666666666,0.0,37.3125,13.1625,0.0,12.693812454187437,-13.995475541458871,-8.291967752928336
31,2015-04-01,中部,1.959183673469388,0.0,2.3877551020408165,26.208163265306123,34.075,0.0,155.80408163265307,6.587755102040816,17.09387755102041,0.1224489795918367,0.9040816326530612,7.326530612244898,155.30612244897958,0.0408163265306122,36.60204081632653,11.504081632653062,1.6,-12.529946626151315,-0.2598592294748111,-0.13367698398204403
32,2015-04-01,九州,0.0,0.0384615384615384,4.461538461538462,27.04230769230769,0.0,0.0,134.36923076923077,13.069230769230767,21.357692307692307,0.0,8.376923076923077,6.6923076923076925,243.44230769230768,0.0,67.09615384615384,16.957692307692305,0.0,84.01242764942523,6.86898729241554,-16.79400257198793
33,2015-04-01,北海道,11.87,0.0,0.64,24.108,23.88,0.0,191.756,0.7510000000000001,11.202,1.0,-5.537000000000001,4.31,80.475,0.0,31.905,5.928,6.29,-88.22841232954507,-29.78274869197949,14.007493477863148
34,2015-04-01,北陸,0.0588235294117647,0.0,3.647058823529412,27.77058823529412,0.0,0.0,161.11764705882354,7.917647058823529,17.599999999999998,0.0,2.0294117647058822,8.411764705882353,170.7941176470588,0.0,41.64705882352941,12.658823529411764,0.0,5.818136731322789,-14.324099698715488,-10.114541967922225
35,2015-04-01,四国,0.0,0.0,1.2222222222222223,25.744444444444444,0.0,0.0,139.57777777777778,12.622222222222222,20.344444444444445,0.0,6.844444444444445,6.111111111111111,206.83333333333331,0.0,77.16666666666667,16.355555555555554,0.0,51.30178791953084,-0.6842824925481121,-16.738673460554324
36,2015-04-01,東北,4.333333333333333,0.0,2.4,27.24533333333333,25.905405405405407,0.0,186.3973333333333,3.677333333333333,15.584,0.0933333333333333,-2.7266666666666666,4.733333333333333,98.29333333333334,0.0266666666666666,26.82,9.386666666666668,6.891891891891892,-71.52427724077627,-25.478172844480326,11.997908869593896
37,2015-04-01,沖縄,0.0,4.125,18.25,28.8375,0.0,0.125,128.25,20.5625,25.5125,0.0,14.6375,2.75,178.1875,0.0,79.1875,22.7125,0.0,27.728963971683733,-0.3515882974937829,-26.402617686536068
38,2015-04-01,関東,1.8695652173913044,0.3043478260869565,3.565217391304348,25.88695652173913,15.294117647058824,0.0,160.18260869565216,8.939130434782609,18.14782608695652,0.2608695652173913,2.7913043478260877,7.304347826086956,132.6304347826087,0.1304347826086956,34.71739130434783,13.330434782608696,12.588235294117649,-34.20484109448325,-5.733919772100911,-0.846910637162131
39,2015-04-01,関西,0.1176470588235294,0.0,3.176470588235294,26.77058823529412,0.0,0.0,152.68235294117648,9.547058823529412,19.029411764705884,0.0,3.288235294117647,8.176470588235293,138.8235294117647,0.0,31.235294117647054,14.211764705882352,0.0,-26.562902188107625,-9.95212465895657,-19.739770900054445
40,2015-05-01,中国,0.0,0.0,14.25,30.40416666666667,0.0,0.0,233.71666666666667,11.879166666666668,24.58333333333333,0.0,7.141666666666667,1.9166666666666667,90.72916666666669,0.0,34.708333333333336,18.054166666666667,0.0,-74.79082435891884,-79.0902556906033,23.936125935540126
41,2015-05-01,中部,0.0816326530612244,0.2448979591836734,13.979591836734691,30.13877551020408,0.6,0.0,248.4591836734694,11.991836734693878,24.273469387755103,0.0,6.077551020408164,1.7755102040816326,85.95918367346938,0.0,33.734693877551024,17.816326530612244,0.0,-80.59294123223049,-90.13333192596204,32.51350975531941
42,2015-05-01,九州,0.0,0.5384615384615384,14.807692307692308,29.97307692307692,0.0,0.0,188.1769230769231,16.01153846153846,24.896153846153844,0.0,11.592307692307692,4.269230769230769,205.1346153846154,0.0,58.23076923076923,20.180769230769236,0.0,43.28604951045082,-38.83425022701677,10.599832439355334
43,2015-05-01,北海道,1.63,0.0,1.79,26.173,0.04,0.0,226.842,5.409,17.6,0.0,0.586,1.82,62.43,0.0,18.115,11.511,0.13,-107.691646496014,-69.44470894324357,16.159759749103806
44,2015-05-01,北陸,0.0,0.0,15.470588235294118,29.49411764705882,0.0,0.0,256.8529411764706,12.970588235294118,24.49411764705882,0.0,6.858823529411764,1.5294117647058822,97.32352941176472,0.0,35.61764705882353,18.523529411764702,0.0,-69.61465635589983,-96.23485254074848,38.67168874203469
45,2015-05-01,四国,0.0,0.0,14.0,29.522222222222226,0.0,0.0,231.45555555555555,16.22222222222222,25.066666666666663,0.0,11.966666666666669,2.0,118.55555555555556,0.0,51.55555555555556,20.38888888888889,0.0,-43.246312651885816,-78.21909527450852,26.566457371298277
46,2015-05-01,東北,0.1066666666666666,0.0,9.546666666666669,29.176,1.837837837837838,0.0,248.464,9.192,22.34133333333333,0.0,3.152,0.9866666666666668,56.86666666666667,0.0,19.64,15.678666666666668,0.0135135135135135,-112.74961101595112,-88.95846227262463,28.860989076046888
47,2015-05-01,沖縄,0.0,21.0,29.25,31.3125,0.0,9.0,155.9125,23.3625,28.4,0.0,18.6125,3.375,248.4375,0.0,93.5,25.6,0.0,98.4059976928248,-21.141552873363644,0.7302672976336115
48,2015-05-01,関東,0.0869565217391304,2.3043478260869565,12.695652173913045,28.686956521739127,0.0,0.6086956521739131,231.65217391304347,13.995652173913046,24.030434782608697,0.0,8.234782608695653,2.260869565217391,85.91304347826087,0.0,33.82608695652174,18.782608695652176,0.0,-79.35826155484727,-78.0357053227363,22.145744597458105
49,2015-05-01,関西,0.0,0.5294117647058824,16.352941176470587,30.50588235294118,0.0,0.0,236.9764705882353,14.094117647058823,25.27647058823529,0.0,8.911764705882353,1.5294117647058822,96.73529411764706,0.0,45.294117647058826,19.38235294117647,0.0,-66.05702991824086,-83.27287856223843,27.361958606075227
50,2015-06-01,中国,0.0,0.2916666666666667,16.041666666666668,29.9,0.0,0.0,136.775,16.183333333333334,25.054166666666664,0.0,10.404166666666669,5.25,187.8125,0.0,51.97916666666666,20.329166666666666,0.0,28.331662050398272,-0.8337952909944404,-22.604945592107097
51,2015-06-01,中部,0.0,0.1428571428571428,15.306122448979592,29.485714285714284,0.0,0.0,142.5408163265306,15.8,24.67142857142857,0.0,10.06530612244898,4.510204081632653,175.72448979591837,0.0,43.795918367346935,19.746938775510205,0.0,14.194761822870944,-4.917567808361431,-21.10976080873109
52,2015-06-01,九州,0.0,2.8461538461538463,16.03846153846154,30.138461538461534,0.0,1.1923076923076923,85.85769230769232,19.55,25.388461538461534,0.0,15.38846153846154,12.384615384615383,671.8269230769231,0.0,127.57692307692308,22.138461538461534,0.0,511.1344776873013,69.40922806682623,5.422381245345628
53,2015-06-01,北海道,0.01,0.0,2.5,26.171,0.0,0.0,134.83,9.861,18.793,0.0,4.006,7.31,90.91,0.0,33.025,13.999,0.0,-70.45053282619959,-0.8922832312808309,-35.52600557205391
54,2015-06-01,北陸,0.0,0.2941176470588235,15.823529411764708,30.31764705882353,0.0,0.0,153.56470588235294,16.947058823529414,25.11764705882353,0.0,11.782352941176471,4.529411764705882,140.6764705882353,0.0,34.529411764705884,20.72941176470588,0.0,-21.915306144266633,-15.759518794217744,-19.25209619440694
55,2015-06-01,四国,0.0,0.5555555555555556,15.77777777777778,29.3,0.0,0.0,107.46666666666664,19.188888888888886,25.244444444444444,0.0,14.922222222222224,10.22222222222222,347.3333333333333,0.0,75.11111111111111,21.933333333333334,0.0,187.97599759079432,31.56118849093378,-21.38249231659438
56,2015-06-01,東北,0.0,0.0133333333333333,11.786666666666669,28.716,0.0,0.0,166.85066666666663,13.632,23.485333333333333,0.0,7.473333333333334,3.4133333333333336,112.66666666666669,0.0,45.39333333333333,18.232000000000003,0.0,-47.19632945084866,-27.748309163987955,-13.05476240814719
57,2015-06-01,沖縄,0.0,29.75,30.0,33.05,0.0,28.5,243.5,27.1625,31.5875,0.0,24.725,0.375,73.5,0.0,33.1875,28.9625,0.0,-87.46666210525854,-98.47942539686709,30.218833711469536
58,2015-06-01,関東,0.0,2.8260869565217392,13.826086956521738,28.77391304347826,0.0,2.130434782608696,142.54347826086956,17.02608695652174,24.50869565217392,0.0,12.160869565217393,4.652173913043479,204.19565217391303,0.0,50.58695652173913,20.41304347826087,0.0,43.20436093412307,-3.718994272178209,-17.342674362240086
59,2015-06-01,関西,0.0,0.9411764705882352,17.352941176470587,30.170588235294115,0.0,0.0,129.8235294117647,17.735294117647058,25.488235294117647,0.0,12.788235294117648,5.647058823529412,202.44117647058823,0.0,43.94117647058823,21.235294117647054,0.0,40.82192045406884,5.930730383630752,-25.999369193070848
60,2015-07-01,中国,0.0,14.25,25.375,34.65833333333333,0.0,3.0,126.8875,21.366666666666664,28.729166666666668,0.0,16.458333333333332,5.375,149.1875,0.0,49.895833333333336,24.554166666666664,0.0,-6.202777751075304,-1.166201376224949,-32.16727382877424
61,2015-07-01,中部,0.0,13.89795918367347,23.877551020408163,34.94897959183673,0.0,2.2857142857142856,161.78775510204082,20.642857142857142,28.66938775510204,0.0,15.920408163265307,6.142857142857143,231.05102040816325,0.0,60.39795918367347,24.106122448979598,0.0,71.92769162196213,-21.2030515395398,-1.5461120142202365
62,2015-07-01,九州,0.0,20.0,26.192307692307693,34.35769230769231,0.0,7.384615384615385,127.64615384615384,22.957692307692305,29.015384615384612,0.0,18.611538461538466,7.115384615384615,420.8076923076923,0.0,102.75,25.523076923076925,0.0,265.9120815050604,14.383204102961168,2.71839299416029
63,2015-07-01,北海道,0.0,0.42,13.62,30.843000000000004,0.0,0.0,161.821,14.813,24.165,0.0,6.691,5.56,111.92,0.0,37.835,19.074,0.0,-49.34041808276348,-23.674326903268007,-16.874940258613567
64,2015-07-01,北陸,0.0,16.294117647058822,24.235294117647054,36.38823529411765,0.0,2.235294117647059,170.28823529411764,21.558823529411764,29.31764705882353,0.0,17.15294117647059,7.0588235294117645,182.85294117647055,0.0,56.02941176470589,25.064705882352943,0.0,24.881313963886207,-32.042249578737035,-2.0674597228327602
65,2015-07-01,四国,0.0,20.33333333333333,26.33333333333333,35.01111111111111,0.0,6.555555555555555,150.1888888888889,23.200000000000003,29.311111111111117,0.0,18.788888888888888,5.666666666666667,315.0,0.0,88.05555555555556,25.811111111111117,0.0,160.37507181416646,-10.284432552574422,3.479741050901641
66,2015-07-01,東北,0.0,8.253333333333334,23.16,34.48133333333333,0.0,0.1066666666666666,169.67066666666665,18.64666666666667,27.732000000000003,0.0,12.864,3.88,116.17333333333332,0.0,44.38,22.7,0.0,-42.37120766781576,-33.87921428884578,-10.843530576774086
67,2015-07-01,沖縄,0.0,30.875,31.0,33.9,0.0,27.375,228.3125,26.8,31.7125,0.0,24.15,2.5,283.25,0.0,120.6875,28.9125,0.0,135.77301867263964,-79.6582747816304,51.3754726252527
68,2015-07-01,関東,0.0,15.391304347826088,23.130434782608692,33.495652173913044,0.0,6.521739130434782,176.25652173913045,21.308695652173917,28.35652173913044,0.0,16.991304347826087,6.652173913043479,275.5,0.0,93.2391304347826,24.39130434782609,0.0,122.08360616847025,-32.544274075176865,15.039420794362224
69,2015-07-01,関西,0.0,18.294117647058822,25.94117647058824,34.94705882352941,0.0,4.470588235294118,141.46470588235294,22.47647058823529,29.358823529411765,0.0,18.1,5.823529411764706,314.9117647058824,0.0,124.44117647058825,25.458823529411767,0.0,170.35268865158534,-7.824417167916659,1.148555022210095
70,2015-08-01,中国,0.0,15.875,28.25,34.8875,0.0,2.583333333333333,187.15416666666667,21.279166666666665,29.891666666666666,0.0,16.650000000000002,4.416666666666667,185.08333333333331,0.0,55.5625,24.97083333333333,0.0,25.957824739324245,-44.78553654820023,8.579824589756798
71,2015-08-01,中部,0.0,15.16326530612245,27.020408163265305,34.66122448979592,0.0,3.959183673469388,167.6408163265306,21.444897959183677,29.567346938775508,0.0,18.057142857142857,3.959183673469388,200.3061224489796,0.0,70.6734693877551,24.83469387755102,0.0,45.59236458451312,-30.61300043271257,-0.2631724798106703
72,2015-08-01,九州,0.0,24.26923076923077,30.23076923076923,35.107692307692304,0.0,7.346153846153846,194.79615384615383,23.6,30.76923076923077,0.0,20.9,3.1153846153846154,335.38461538461536,0.0,101.40384615384616,26.684615384615384,0.0,181.11598415744243,-45.110120572629015,34.00324925724234
73,2015-08-01,北海道,0.0,0.81,13.19,31.12,0.0,0.0,133.511,15.765999999999998,24.074,0.0,9.011,4.98,89.385,0.0,37.76,19.463,0.0,-68.83838571819666,-4.711258387161424,-36.4564466803651
74,2015-08-01,北陸,0.0,19.352941176470587,30.11764705882353,35.26470588235294,0.0,2.5294117647058822,185.0529411764706,22.352941176470587,30.34705882352941,0.0,19.21764705882353,2.176470588235294,125.32352941176472,0.0,39.70588235294117,25.83529411764706,0.0,-34.365045853600286,-47.52982831585029,-0.3350033438895484
75,2015-08-01,四国,0.0,27.77777777777778,30.88888888888889,34.577777777777776,0.0,11.333333333333334,214.3777777777778,24.366666666666667,31.22222222222222,0.0,21.711111111111112,2.333333333333333,206.27777777777777,0.0,62.55555555555556,27.311111111111117,0.0,47.455763001456475,-67.07904729476228,28.870045133195354
76,2015-08-01,東北,0.0,7.906666666666666,20.906666666666663,34.056,0.0,0.12,138.97466666666668,19.248,27.07733333333333,0.0,14.950666666666669,5.613333333333333,131.71333333333334,0.0,38.473333333333336,22.628,0.0,-27.385901934596188,-8.49672544211672,-28.338752627073095
77,2015-08-01,沖縄,0.0,31.0,31.0,33.15,0.0,28.75,195.425,26.5125,31.4125,0.0,24.5125,1.75,412.3125,0.0,152.8125,28.6125,0.0,268.6763961250933,-47.49071052975499,48.51618912444647
78,2015-08-01,関東,0.0,17.17391304347826,24.17391304347826,34.073913043478264,0.0,7.826086956521739,157.95217391304348,22.043478260869566,28.59130434782609,0.0,17.56086956521739,6.086956521739131,171.2608695652174,0.0,51.95652173913044,24.76521739130435,0.0,13.571655338631702,-23.296970436932284,-10.616484267423871
79,2015-08-01,関西,0.0,22.94117647058824,29.94117647058824,35.65882352941177,0.0,6.647058823529412,192.7470588235294,23.15294117647059,31.123529411764707,0.0,19.805882352941172,2.9411764705882355,161.73529411764707,0.0,50.88235294117647,26.50588235294118,0.0,2.991717220525733,-52.260822132985965,9.517996486744854
80,2015-09-01,中国,0.0,0.1666666666666666,14.291666666666666,28.254166666666663,0.0,0.0,137.00833333333333,16.466666666666665,24.7375,0.0,12.033333333333331,5.25,185.70833333333331,0.0,55.333333333333336,20.1625,0.0,27.14292962834232,-1.4081212063613853,-22.504179528161217
81,2015-09-01,中部,0.0,0.6326530612244898,13.714285714285714,29.01224489795918,0.0,0.0204081632653061,125.56122448979592,16.622448979591837,24.43061224489796,0.0,11.36530612244898,5.959183673469388,266.5612244897959,0.0,65.93877551020408,19.96326530612245,0.0,107.28868646237349,13.081577221468423,-19.705934548889037
82,2015-09-01,九州,0.0,6.346153846153846,25.76923076923077,30.53076923076923,0.0,0.9230769230769232,152.12692307692308,20.253846153846155,27.56153846153846,0.0,16.68846153846154,3.0384615384615383,204.30769230769232,0.0,65.3076923076923,23.407692307692308,0.0,48.07240049253996,-15.9618727266138,-10.072656787450239
83,2015-09-01,北海道,0.0,0.0,2.22,26.329,0.0,0.0,144.33100000000002,11.459,20.955,0.0,5.776,4.44,163.205,0.0,59.78,15.851,0.0,4.95719354504438,-5.897822785440197,-19.950080976636958
84,2015-09-01,北陸,0.0,0.0588235294117647,12.882352941176473,29.01764705882353,0.0,0.0,115.80588235294118,17.38823529411765,24.66470588235294,0.0,11.852941176470589,6.588235294117647,222.1764705882353,0.0,50.0,20.605882352941176,0.0,61.58073780059241,18.44611250696371,-31.922498906504103
85,2015-09-01,四国,0.0,2.555555555555556,25.77777777777778,30.422222222222224,0.0,0.0,155.2,20.27777777777778,27.23333333333333,0.0,17.066666666666666,3.333333333333333,237.16666666666663,0.0,94.5,23.355555555555554,0.0,86.70914216161769,-18.733979348030005,-2.4964511667932614
86,2015-09-01,東北,0.0,0.04,7.013333333333334,28.212,0.0,0.0,124.83866666666668,14.450666666666669,22.948,0.0,8.991999999999999,5.933333333333334,209.42,0.0,64.51333333333334,18.238666666666667,0.0,52.028897291363585,10.45164896166436,-26.506934638987413
87,2015-09-01,沖縄,0.0,29.875,30.0,32.3625,0.0,19.0,208.0,25.3,30.6625,0.0,22.225,1.375,110.8125,0.0,73.25,27.6375,0.0,-39.68180325939995,-72.29591225245247,16.17967042894592
88,2015-09-01,関東,0.0,4.913043478260869,16.217391304347824,29.93478260869565,0.0,2.391304347826087,129.08695652173913,18.321739130434786,24.882608695652173,0.0,13.72608695652174,6.3478260869565215,375.69565217391306,0.0,134.7391304347826,21.208695652173912,0.0,229.54825488433403,10.015355775991344,0.434692559014028
89,2015-09-01,関西,0.0,1.1176470588235294,17.941176470588236,29.44117647058824,0.0,0.0,134.61176470588236,18.34117647058824,25.458823529411767,0.0,14.36470588235294,6.235294117647059,223.8823529411765,0.0,61.52941176470589,21.405882352941177,0.0,65.69334305212908,1.7583834943935015,-19.328392010195092
90,2015-10-01,中国,0.2916666666666667,0.0,3.0416666666666665,25.616666666666664,0.0,0.0,208.275,9.279166666666669,21.254166666666663,0.0,4.133333333333334,1.0833333333333333,59.4375,0.0,44.97916666666666,14.908333333333331,0.0,-101.4750754631782,-60.95286213558254,6.276790424645673
91,2015-10-01,中部,0.4285714285714285,0.0204081632653061,2.7755102040816326,25.53673469387755,0.0,0.0,191.2244897959184,9.93877551020408,20.40816326530612,0.0,4.710204081632654,1.4285714285714286,79.60204081632654,0.0,29.428571428571427,14.7,0.0,-85.48648731915861,-44.330098773908595,-3.1244678038121227
92,2015-10-01,九州,0.0,1.0,14.538461538461538,28.83076923076923,0.0,0.1153846153846153,219.7346153846154,14.511538461538462,24.226923076923075,0.0,10.576923076923077,1.7692307692307692,85.01923076923077,0.0,56.73076923076923,19.04230769230769,0.0,-73.1453357395435,-72.4841002459975,16.694756026159133
93,2015-10-01,北海道,6.35,0.0,0.0,20.841,1.23,0.0,150.156,3.34,13.896,0.03,-2.325,2.78,133.48,0.0,50.71,8.606,2.01,-28.12805608991583,-5.73936640470659,-16.592355506775988
